date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-12-12,12876690,13522849,13199770,11902439,12548598,12225518,328092,1620410,974251
2021-12-13,12876690,13531264,13203977,11902539,12557113,12229826,319577,1628725,974151
2021-12-14,12876690,13539679,13208184,11902639,12565628,12234134,311062,1637040,974051
2021-12-15,12876690,13548094,13212392,11902739,12574143,12238441,302547,1645355,973951
2021-12-16,12882971,13556508,13219740,11902839,12576376,12239608,306595,1653669,980132
2021-12-17,12891386,13564923,13228154,11902939,12576476,12239708,314910,1661984,988447
2021-12-18,12899801,13573338,13236570,11903039,12576576,12239808,323225,1670299,996762
2021-12-19,12908216,13581753,13244984,11903139,12576676,12239908,331540,1678614,1005077
2021-12-20,12911286,13584823,13248054,11903175,12576712,12239944,334574,1681648,1008111
2021-12-21,12914356,13587893,13251124,11903211,12576748,12239980,337608,1684682,1011145
2021-12-22,12917426,13590963,13254194,11903247,12576784,12240016,340642,1687716,1014179
2021-12-23,12920495,13590963,13255729,11906352,12576820,12241586,343675,1684611,1014143
2021-12-24,12923565,13590963,13257264,11909458,12576856,12243157,346709,1681505,1014107
2021-12-25,12926635,13590963,13258799,11912564,12576892,12244728,349743,1678399,1014071
2021-12-26,12929705,13590963,13260334,11915670,12576928,12246299,352777,1675293,1014035
